,TlRgY7CA_Sw,1,1,1606993450.2270029
,cSqRSXysFHU,0,1,1606993450.291317
,ZesJwAwCQVI,0,1,1606993450.353922
,J1LSwJ_0Mz0,0,1,1606993450.3968732
,R0xaA4dYsbQ,0,1,1606993450.4206164
,gAuYLXuTmCw,0,1,1606993450.4697232
,g45IBfQEV50,0,1,1606993450.495836
,wzyj834bfGU,0,1,1606993450.52102
,wzyj834bfGU,0,1,1606993450.5453496
,AKuqjFE5XK4,0,1,1606993450.5713406
,5TP65tW0qLQ,0,1,1606993450.5967765
,8Km5m_fksZs,0,1,1606993450.6230545
,3T2Z7Xfo-zc,0,1,1606993450.6708624
,YBrpDxmSbdM,0,1,1606993450.7315845
,f4Tl6H0qu7k,0,1,1606993450.7689936
,6FSqQjvfSa0,0,1,1606993450.8010752
,F5KUEDgUjrk,0,1,1606993450.8391771
,qGNzyNNUMkw,0,1,1606993450.8633595
,wDEXNrCQKx8,0,1,1606993450.888994
,zxceJ01Hroc,0,1,1606993450.9153466
TlRgY7CA_Sw,EINRNjCYTXY,1,0,1606993456.5762746
TlRgY7CA_Sw,AnYnFUHbtUU,0,0,1606993456.6764154
TlRgY7CA_Sw,CV-YDccUxD4,0,0,1606993456.7584968
TlRgY7CA_Sw,xumfir54xb4,0,0,1606993456.830393
TlRgY7CA_Sw,Rl4Q7mMzQsI,0,0,1606993456.8900173
TlRgY7CA_Sw,KSZqctcyUSg,0,0,1606993456.9634526
TlRgY7CA_Sw,EbtMdesFAUM,0,0,1606993457.0235057
TlRgY7CA_Sw,N_EKXtviYI0,0,0,1606993457.0813634
TlRgY7CA_Sw,TiVNgBq8Sl0,0,0,1606993457.1413505
TlRgY7CA_Sw,Sny6vUUuvyc,0,0,1606993457.203813
TlRgY7CA_Sw,j1zn4EiwKwE,0,0,1606993457.2629883
TlRgY7CA_Sw,ZesJwAwCQVI,0,0,1606993457.3362713
TlRgY7CA_Sw,SoaJCrC-v30,0,0,1606993457.3935812
TlRgY7CA_Sw,dkva8YY6Cmk,0,0,1606993457.454148
TlRgY7CA_Sw,VfKhKBJ5lcY,0,0,1606993457.52075
TlRgY7CA_Sw,msI61Sm_TSs,0,0,1606993457.5843377
TlRgY7CA_Sw,vrhQTfuFr4E,0,0,1606993457.6652431
TlRgY7CA_Sw,R2xI0vS3zPE,0,0,1606993457.724069
TlRgY7CA_Sw,cOnWZMYFESk,0,0,1606993457.782175
TlRgY7CA_Sw,9nUPW5xWHy0,0,0,1606993457.838603
,YzzHRmYkKQ4,1,1,1606993643.6539912
,vCNytRTDtZ0,0,1,1606993643.68365
,g45IBfQEV50,0,1,1606993643.7153714
,bPAdYOuaBYo,0,1,1606993643.741555
,iTzNARVdvfs,0,1,1606993643.768787
,6uXgJWQt2tg,0,1,1606993643.8121207
,afOrfMbgULM,0,1,1606993643.840057
,AKuqjFE5XK4,0,1,1606993643.8684201
,AKuqjFE5XK4,0,1,1606993643.8956575
,5TP65tW0qLQ,0,1,1606993643.9289718
,8Km5m_fksZs,0,1,1606993643.9595168
,YBrpDxmSbdM,0,1,1606993644.0051062
,f4Tl6H0qu7k,0,1,1606993644.0341043
,F5KUEDgUjrk,0,1,1606993644.0597684
,6FSqQjvfSa0,0,1,1606993644.1029534
,qGNzyNNUMkw,0,1,1606993644.1413093
,zxceJ01Hroc,0,1,1606993644.1736069
,qn4BKWLCfwY,0,1,1606993644.2058012
,aB9iW-jfQkE,0,1,1606993644.2342734
,1f4YwVPjwPY,0,1,1606993644.26617
YzzHRmYkKQ4,vk4oZ7RW6Ug,1,0,1606993649.87069
YzzHRmYkKQ4,CV-YDccUxD4,0,0,1606993649.9840467
YzzHRmYkKQ4,mhhkGyJ092E,0,0,1606993650.0743806
YzzHRmYkKQ4,Wa901cyXFJ0,0,0,1606993650.1783133
YzzHRmYkKQ4,gj93LACo8TU,0,0,1606993650.27923
YzzHRmYkKQ4,0uBtEYR--Hk,0,0,1606993650.3539834
YzzHRmYkKQ4,KSZqctcyUSg,0,0,1606993650.4706793
YzzHRmYkKQ4,EINRNjCYTXY,0,0,1606993650.5707479
YzzHRmYkKQ4,mzxSwoaOTfI,0,0,1606993650.6359577
YzzHRmYkKQ4,-y-Kh3-hVuI,0,0,1606993650.7208166
YzzHRmYkKQ4,CZDFuBBq1wI,0,0,1606993650.837118
YzzHRmYkKQ4,msI61Sm_TSs,0,0,1606993650.963627
YzzHRmYkKQ4,_ZXmuxFD2pc,0,0,1606993651.0323102
YzzHRmYkKQ4,TJDc7BbqLMU,0,0,1606993651.0881686
YzzHRmYkKQ4,zJruzheDqrw,0,0,1606993651.1475787
YzzHRmYkKQ4,QSTF_7x2GvA,0,0,1606993651.2111182
YzzHRmYkKQ4,mWjElN0shwY,0,0,1606993651.3275216
YzzHRmYkKQ4,MoGuH3JbMPw,0,0,1606993651.4516513
YzzHRmYkKQ4,sKHO1AwGpuY,0,0,1606993651.5102787
YzzHRmYkKQ4,_vFSWr1YHio,0,0,1606993651.5656655
,aeSWRHJdBTU,1,1,1606993852.9331155
,VxH0XRFz4v0,0,1,1606993852.9539187
,UXe0TEQ_GHk,0,1,1606993852.9850044
,pqpXYYENUfI,0,1,1606993853.0182574
,aFesmxtMhh4,0,1,1606993853.0512426
,osdzBG17RLY,0,1,1606993853.0768678
,_plkiN8Jdq8,0,1,1606993853.1023898
,AKuqjFE5XK4,0,1,1606993853.137152
,AKuqjFE5XK4,0,1,1606993853.1701655
,5TP65tW0qLQ,0,1,1606993853.197576
,8Km5m_fksZs,0,1,1606993853.2268405
,YBrpDxmSbdM,0,1,1606993853.2536306
,f4Tl6H0qu7k,0,1,1606993853.2786102
,F5KUEDgUjrk,0,1,1606993853.3055813
,6FSqQjvfSa0,0,1,1606993853.3489892
,qGNzyNNUMkw,0,1,1606993853.3872342
,zxceJ01Hroc,0,1,1606993853.4223533
,qn4BKWLCfwY,0,1,1606993853.5063927
,aB9iW-jfQkE,0,1,1606993853.5683804
,1f4YwVPjwPY,0,1,1606993853.6269011
aeSWRHJdBTU,e429sd9sTFo,1,0,1606993859.6448503
aeSWRHJdBTU,CV-YDccUxD4,0,0,1606993859.793572
aeSWRHJdBTU,KSZqctcyUSg,0,0,1606993859.9206102
aeSWRHJdBTU,md-KrR0Dj_w,0,0,1606993860.0529346
aeSWRHJdBTU,vk4oZ7RW6Ug,0,0,1606993860.2328827
aeSWRHJdBTU,pjC7Lntf1Zo,0,0,1606993860.333617
aeSWRHJdBTU,58s_4ZMwF1A,0,0,1606993860.4668386
aeSWRHJdBTU,cSOhwIOARWg,0,0,1606993860.5952768
aeSWRHJdBTU,o4z5Q3pqzNI,0,0,1606993860.7186792
aeSWRHJdBTU,Jj9jY4Xbnj4,0,0,1606993860.8231936
aeSWRHJdBTU,nazycCxFIBk,0,0,1606993860.9051466
aeSWRHJdBTU,nGYYs-ZE5Wg,0,0,1606993861.0007355
aeSWRHJdBTU,ifNQRgn2Sb4,0,0,1606993861.0926776
aeSWRHJdBTU,2IivqHfGCyU,0,0,1606993861.2116585
aeSWRHJdBTU,O6OahpUHPR4,0,0,1606993861.3029811
aeSWRHJdBTU,9nUPW5xWHy0,0,0,1606993861.374291
aeSWRHJdBTU,zJruzheDqrw,0,0,1606993861.4472551
aeSWRHJdBTU,hriXkySjSEw,0,0,1606993861.5136712
aeSWRHJdBTU,ENc9DYFdJNw,0,0,1606993861.6064239
aeSWRHJdBTU,sKHO1AwGpuY,0,0,1606993861.6855981
,mmghpsLf3pY,1,1,1606994160.5742195
,brdbQVHe-d0,0,1,1606994160.6114159
,8ZVx_Z73WS4,0,1,1606994160.646319
,f9LXaO-L_Jk,0,1,1606994160.68155
,aYV9vRImgUU,0,1,1606994160.713683
,G96rcOGkXss,0,1,1606994160.747231
,bPAdYOuaBYo,0,1,1606994160.7801647
,AKuqjFE5XK4,0,1,1606994160.8122864
,AKuqjFE5XK4,0,1,1606994160.8447337
,5TP65tW0qLQ,0,1,1606994160.8757913
,8Km5m_fksZs,0,1,1606994160.9097328
,YBrpDxmSbdM,0,1,1606994160.994987
,f4Tl6H0qu7k,0,1,1606994161.0641348
,F5KUEDgUjrk,0,1,1606994161.1332355
,6FSqQjvfSa0,0,1,1606994161.2040772
,qGNzyNNUMkw,0,1,1606994161.2600455
,zxceJ01Hroc,0,1,1606994161.299621
,qn4BKWLCfwY,0,1,1606994161.3862717
,aB9iW-jfQkE,0,1,1606994161.4168565
,1f4YwVPjwPY,0,1,1606994161.4516692
mmghpsLf3pY,EINRNjCYTXY,1,0,1606994167.5636106
mmghpsLf3pY,CV-YDccUxD4,0,0,1606994167.6946485
mmghpsLf3pY,3leX_qT6GPI,0,0,1606994167.795015
mmghpsLf3pY,KSZqctcyUSg,0,0,1606994167.8647168
mmghpsLf3pY,tv6bxkB4Y1g,0,0,1606994167.9757648
mmghpsLf3pY,FXtcIk0d3GQ,0,0,1606994168.1529095
mmghpsLf3pY,TJDc7BbqLMU,0,0,1606994168.2360146
mmghpsLf3pY,zJruzheDqrw,0,0,1606994168.3105671
mmghpsLf3pY,feb2oiX6WuQ,0,0,1606994168.4039073
mmghpsLf3pY,dnlJ7VlZN7k,0,0,1606994168.488464
mmghpsLf3pY,tvkiXokvQP0,0,0,1606994168.5612464
mmghpsLf3pY,msI61Sm_TSs,0,0,1606994168.659659
mmghpsLf3pY,_vFSWr1YHio,0,0,1606994168.744169
mmghpsLf3pY,sKHO1AwGpuY,0,0,1606994168.8553886
mmghpsLf3pY,faZpYskB4ZE,0,0,1606994168.9517143
mmghpsLf3pY,Wa901cyXFJ0,0,0,1606994169.0137336
mmghpsLf3pY,H4l0BijCe_k,0,0,1606994169.075356
mmghpsLf3pY,gj93LACo8TU,0,0,1606994169.1736536
mmghpsLf3pY,ifNQRgn2Sb4,0,0,1606994169.226822
mmghpsLf3pY,wXIg97hfY1k,0,0,1606994169.2785795
,FkRtObWo_oA,1,1,1606994455.6228564
,c8A84OFjt1E,0,1,1606994455.658463
,UMfwysx-tPQ,0,1,1606994455.6898806
,AfthayzutCc,0,1,1606994455.7218196
,ZuE5kFxUVJE,0,1,1606994455.7568674
,ZVxbN1btIjw,0,1,1606994455.788532
,jTCu12j7Ft8,0,1,1606994455.8193479
,AKuqjFE5XK4,0,1,1606994455.8543673
,AKuqjFE5XK4,0,1,1606994455.8910863
,5TP65tW0qLQ,0,1,1606994455.9464405
,8Km5m_fksZs,0,1,1606994455.9833772
,wzyj834bfGU,0,1,1606994456.0426455
,YBrpDxmSbdM,0,1,1606994456.0753727
,f4Tl6H0qu7k,0,1,1606994456.110007
,6FSqQjvfSa0,0,1,1606994456.1451945
,F5KUEDgUjrk,0,1,1606994456.17914
,qGNzyNNUMkw,0,1,1606994456.2107246
,1tHzfp1MEmA,0,1,1606994456.2418804
,zxceJ01Hroc,0,1,1606994456.2759345
,liD_fa14Row,0,1,1606994456.3086343
FkRtObWo_oA,ZLwCl3-3yJY,1,0,1606994462.0083845
FkRtObWo_oA,Wa901cyXFJ0,0,0,1606994462.1338375
FkRtObWo_oA,CV-YDccUxD4,0,0,1606994462.2026613
FkRtObWo_oA,TJDc7BbqLMU,0,0,1606994462.2636728
FkRtObWo_oA,o4z5Q3pqzNI,0,0,1606994462.32412
FkRtObWo_oA,feb2oiX6WuQ,0,0,1606994462.3914478
FkRtObWo_oA,md-KrR0Dj_w,0,0,1606994462.4574385
FkRtObWo_oA,gjnvrUanhWM,0,0,1606994462.522691
FkRtObWo_oA,-1m1P75Ea8E,0,0,1606994462.5841095
FkRtObWo_oA,I0Iy8_YF9Kk,0,0,1606994462.651539
FkRtObWo_oA,pI1-kkmBI-0,0,0,1606994462.7110996
FkRtObWo_oA,TVS5cIAJGxI,0,0,1606994462.7720907
FkRtObWo_oA,gj93LACo8TU,0,0,1606994462.8305604
FkRtObWo_oA,CZDFuBBq1wI,0,0,1606994462.8892946
FkRtObWo_oA,FXtcIk0d3GQ,0,0,1606994462.9623883
FkRtObWo_oA,5WcojLyyuzo,0,0,1606994463.021542
FkRtObWo_oA,9nUPW5xWHy0,0,0,1606994463.0776298
FkRtObWo_oA,Y1NaA4AevUc,0,0,1606994463.1386514
FkRtObWo_oA,qMuId_IVIBM,0,0,1606994463.1984828
FkRtObWo_oA,zJruzheDqrw,0,0,1606994463.2576997
,vFIREXf19dM,1,1,1606994591.1475894
,cb18IJ9m5bE,0,1,1606994591.1827247
,UMfwysx-tPQ,0,1,1606994591.2162237
,4wCdb1EtiUw,0,1,1606994591.2615345
,PuzS5pOrEdc,0,1,1606994591.295954
,8CwyhsGI8WQ,0,1,1606994591.3376276
,PYaPTHXVPuY,0,1,1606994591.3728914
,AKuqjFE5XK4,0,1,1606994591.405869
,AKuqjFE5XK4,0,1,1606994591.4387107
,5TP65tW0qLQ,0,1,1606994591.4871771
,8Km5m_fksZs,0,1,1606994591.5418718
,wzyj834bfGU,0,1,1606994591.5746639
,YBrpDxmSbdM,0,1,1606994591.6069632
,f4Tl6H0qu7k,0,1,1606994591.6400228
,6FSqQjvfSa0,0,1,1606994591.675234
,F5KUEDgUjrk,0,1,1606994591.7056549
,qGNzyNNUMkw,0,1,1606994591.7379124
,1tHzfp1MEmA,0,1,1606994591.7743611
,zxceJ01Hroc,0,1,1606994591.8091338
,liD_fa14Row,0,1,1606994591.8434744
vFIREXf19dM,ZLwCl3-3yJY,1,0,1606994597.4259126
vFIREXf19dM,Y1NaA4AevUc,0,0,1606994597.4906723
vFIREXf19dM,s4QCzT0_Agw,0,0,1606994597.549333
vFIREXf19dM,MoGuH3JbMPw,0,0,1606994597.6141858
vFIREXf19dM,_vFSWr1YHio,0,0,1606994597.675659
vFIREXf19dM,CV-YDccUxD4,0,0,1606994597.740228
vFIREXf19dM,Wa901cyXFJ0,0,0,1606994597.8277416
vFIREXf19dM,TVS5cIAJGxI,0,0,1606994597.8956647
vFIREXf19dM,o4z5Q3pqzNI,0,0,1606994597.9601011
vFIREXf19dM,0NDcfo-5iDw,0,0,1606994598.0182056
vFIREXf19dM,sNwh3yF7FCQ,0,0,1606994598.0887938
vFIREXf19dM,FXtcIk0d3GQ,0,0,1606994598.1475961
vFIREXf19dM,CZDFuBBq1wI,0,0,1606994598.208393
vFIREXf19dM,TK6fzk4zt2w,0,0,1606994598.2701414
vFIREXf19dM,md-KrR0Dj_w,0,0,1606994598.3286037
vFIREXf19dM,G2WkIlHIJRs,0,0,1606994598.4024043
vFIREXf19dM,o5hv9vjZAcM,0,0,1606994598.4611003
vFIREXf19dM,xbyZZn-cLIc,0,0,1606994598.5199485
vFIREXf19dM,fwcVQ4dtIcY,0,0,1606994598.5797868
vFIREXf19dM,jiqT64UgDvI,0,0,1606994598.6419728
,QvO2IoVGP1Y,1,1,1607009196.4882762
,ZZvhAApmqUQ,0,1,1607009196.4982219
,MoGuH3JbMPw&t=350s,0,1,1607009196.5071979
,Tb663GCaMGc,0,1,1607009196.5182006
,pqpXYYENUfI,0,1,1607009196.5281436
,ipLBjxbRSyQ,0,1,1607009196.5381157
,_plkiN8Jdq8,0,1,1607009196.5470922
,8Km5m_fksZs,0,1,1607009196.5550704
,8Km5m_fksZs,0,1,1607009196.5650437
,AKuqjFE5XK4,0,1,1607009196.573023
,5TP65tW0qLQ,0,1,1607009196.5829957
,YBrpDxmSbdM,0,1,1607009196.5919702
,f4Tl6H0qu7k,0,1,1607009196.6029422
,F5KUEDgUjrk,0,1,1607009196.6119194
,qGNzyNNUMkw,0,1,1607009196.6209047
,zxceJ01Hroc,0,1,1607009196.6308668
,1f4YwVPjwPY,0,1,1607009196.6398795
,wDEXNrCQKx8,0,1,1607009196.6488197
,I6oPG0bna1o,0,1,1607009196.6607878
,6xHq9cLaAfI,0,1,1607009196.6717572
QvO2IoVGP1Y,MoGuH3JbMPw&t=350s,1,0,1607009201.9719908
QvO2IoVGP1Y,xHsMO9s7ZnE,0,0,1607009201.9899433
QvO2IoVGP1Y,ZLwCl3-3yJY,0,0,1607009202.0068965
QvO2IoVGP1Y,Wa901cyXFJ0,0,0,1607009202.025849
QvO2IoVGP1Y,HlMkAuB8CZY,0,0,1607009202.0428016
QvO2IoVGP1Y,gj93LACo8TU,0,0,1607009202.0612533
QvO2IoVGP1Y,CZDFuBBq1wI,0,0,1607009202.0787423
QvO2IoVGP1Y,W_FrwNQySvs,0,0,1607009202.095547
QvO2IoVGP1Y,-I9BdClHOTA,0,0,1607009202.1134987
QvO2IoVGP1Y,ZesJwAwCQVI,0,0,1607009202.1304722
QvO2IoVGP1Y,5WcojLyyuzo,0,0,1607009202.1474128
QvO2IoVGP1Y,G2WkIlHIJRs,0,0,1607009202.1644022
QvO2IoVGP1Y,toFpahxCUro,0,0,1607009202.1807685
QvO2IoVGP1Y,mCuUv4QVvIc,0,0,1607009202.1980214
QvO2IoVGP1Y,B1Hm68GPsVQ,0,0,1607009202.2138867
QvO2IoVGP1Y,CVwwMy9JkYs,0,0,1607009202.2307932
QvO2IoVGP1Y,xbyZZn-cLIc,0,0,1607009202.2468576
QvO2IoVGP1Y,ky-55xzuTeQ,0,0,1607009202.2636309
QvO2IoVGP1Y,hMSkSdO3osY,0,0,1607009202.2808177
QvO2IoVGP1Y,_ZXmuxFD2pc,0,0,1607009202.3002384
,xHsMO9s7ZnE,1,1,1607009295.793911
,9xeWbdgWSlQ&t=70s,0,1,1607009295.803165
,F44Jqt8wX7w,0,1,1607009295.8130755
,6C5FAg10VsU,0,1,1607009295.8210557
,-iPVL0UV9Kw,0,1,1607009295.8310292
,kUws3YrtzCc,0,1,1607009295.8421674
,S-eXoe-SJ-8,0,1,1607009295.8508477
,8Km5m_fksZs,0,1,1607009295.8602598
,8Km5m_fksZs,0,1,1607009295.8692377
,AKuqjFE5XK4,0,1,1607009295.877551
,5TP65tW0qLQ,0,1,1607009295.8869007
,YBrpDxmSbdM,0,1,1607009295.8958454
,f4Tl6H0qu7k,0,1,1607009295.9043107
,F5KUEDgUjrk,0,1,1607009295.912292
,qGNzyNNUMkw,0,1,1607009295.92027
,zxceJ01Hroc,0,1,1607009295.9302447
,1f4YwVPjwPY,0,1,1607009295.938255
,wDEXNrCQKx8,0,1,1607009295.9476173
,I6oPG0bna1o,0,1,1607009295.9555998
,ED6ADfy_CQs,0,1,1607009295.9646676
xHsMO9s7ZnE,beAaon-Ox8U,1,0,1607009301.262496
xHsMO9s7ZnE,dP32yVH2WB0,0,0,1607009301.280482
xHsMO9s7ZnE,hMSkSdO3osY,0,0,1607009301.2981036
xHsMO9s7ZnE,o4z5Q3pqzNI,0,0,1607009301.3158584
xHsMO9s7ZnE,CV-YDccUxD4,0,0,1607009301.3340244
xHsMO9s7ZnE,P6PUyZ2DLQ8,0,0,1607009301.3530722
xHsMO9s7ZnE,bPAdYOuaBYo,0,0,1607009301.3719652
xHsMO9s7ZnE,ZLwCl3-3yJY,0,0,1607009301.3939033
xHsMO9s7ZnE,LR7BJmxCuSQ,0,0,1607009301.4417748
xHsMO9s7ZnE,ifNQRgn2Sb4,0,0,1607009301.4741497
xHsMO9s7ZnE,md-KrR0Dj_w,0,0,1607009301.4978604
xHsMO9s7ZnE,cPLS627E-S8,0,0,1607009301.523799
xHsMO9s7ZnE,Wa901cyXFJ0,0,0,1607009301.544738
xHsMO9s7ZnE,ZesJwAwCQVI,0,0,1607009301.5711877
xHsMO9s7ZnE,gjnvrUanhWM,0,0,1607009301.5892198
xHsMO9s7ZnE,MtyFwq08O90,0,0,1607009301.6105707
xHsMO9s7ZnE,VoquwMmZW9Y,0,0,1607009301.6285734
xHsMO9s7ZnE,9nUPW5xWHy0,0,0,1607009301.6480045
xHsMO9s7ZnE,LTaW47Bc_ps,0,0,1607009301.669274
xHsMO9s7ZnE,LOJaxaTfZg0,0,0,1607009301.6918588
,YKDnUJmmtsg,1,1,1607009882.8100681
,38Ckd76e7nU,0,1,1607009882.8197942
,zH_omFPqMO4,0,1,1607009882.8290336
,ASEwKMDJ3qM,0,1,1607009882.8390074
,ED6ADfy_CQs,0,1,1607009882.849514
,nM-Npar8Sq8,0,1,1607009882.8600395
,hMSkSdO3osY,0,1,1607009882.8683884
,8Km5m_fksZs,0,1,1607009882.8773308
,8Km5m_fksZs,0,1,1607009882.8868098
,5TP65tW0qLQ,0,1,1607009882.8953435
,AKuqjFE5XK4,0,1,1607009882.9054666
,zAjNq7W_ubc,0,1,1607009882.9134476
,YBrpDxmSbdM,0,1,1607009882.924805
,f4Tl6H0qu7k,0,1,1607009882.933146
,F5KUEDgUjrk,0,1,1607009882.9421456
,1tHzfp1MEmA,0,1,1607009882.9513505
,5MkywnFVuZ8,0,1,1607009882.9598584
,qGNzyNNUMkw,0,1,1607009882.9688354
,zxceJ01Hroc,0,1,1607009882.9773884
,Gy7A1faU9vU,0,1,1607009882.9870603
YKDnUJmmtsg,ZLwCl3-3yJY,1,0,1607009888.2928257
YKDnUJmmtsg,G2WkIlHIJRs,0,0,1607009888.3108099
YKDnUJmmtsg,FXtcIk0d3GQ,0,0,1607009888.3277311
YKDnUJmmtsg,o4z5Q3pqzNI,0,0,1607009888.3447206
YKDnUJmmtsg,MoGuH3JbMPw,0,0,1607009888.3646328
YKDnUJmmtsg,CVwwMy9JkYs,0,0,1607009888.3815885
YKDnUJmmtsg,Wa901cyXFJ0,0,0,1607009888.3985426
YKDnUJmmtsg,hMSkSdO3osY,0,0,1607009888.4145033
YKDnUJmmtsg,1q926aI318M,0,0,1607009888.4314554
YKDnUJmmtsg,gj93LACo8TU,0,0,1607009888.448445
YKDnUJmmtsg,oyUx2-yTOLA,0,0,1607009888.4653647
YKDnUJmmtsg,uiSmQ_MZosE,0,0,1607009888.483316
YKDnUJmmtsg,c6lvDgWVpkM,0,0,1607009888.5003026
YKDnUJmmtsg,3_c1BcSGW3o,0,0,1607009888.517226
