,WIHdrebT8TA,1,1,1610732836.7921429,,28
,ipAudyrT4pY,0,1,1610732836.8031137,,28
,xUmp0OKlXn0,0,1,1610732836.81361,,28
,E9Oydtg9BHk,0,1,1610732836.8275743,,28
,sRcSvi2PWGE,0,1,1610732836.8381746,,28
,bFP7HNyXt9Q,0,1,1610732836.8491464,,28
,3I4zl_8Ges4,0,1,1610732836.8581226,,28
,7xWc9VOEoo0,0,1,1610732836.8690941,,28
,DNeg5qy07NA,0,1,1610732836.8800662,,28
,fdWe9wEEbyM,0,1,1610732836.8900352,,28
,mYrlPLGFaFo,0,1,1610732836.9000106,,28
,MQpVdLdvzIk,0,1,1610732836.911182,,28
,MQpVdLdvzIk,0,1,1610732836.9211454,,28
,F6X0pAsGPH8,0,1,1610732836.9311059,,28
,JRstwSGI1Lw,0,1,1610732836.9420733,,28
,KJtKpmrKrzs,0,1,1610732836.9520464,,28
,z36S-oj2AmE,0,1,1610732836.960027,,28
,i8Y32mshPrQ,0,1,1610732836.9699984,,28
,nfV4HNHMI3w,0,1,1610732836.9775226,,28
,UcBTgR6OC4s,0,1,1610732836.9865248,,28
,KhAmDAevYzc,1,1,1610732847.0849452,,28
,io7slruylkk,0,1,1610732847.0959206,,28
,PKEnXvkjKoU,0,1,1610732847.1058927,,28
,adurO9Szl90,0,1,1610732847.1168725,,28
,Jv8YwF_jOMM,0,1,1610732847.126837,,28
,qhT460rqDFU,0,1,1610732847.1358087,,28
,k5DSE6x_eNw,0,1,1610732847.148974,,28
,qa8NsrkOLrk,0,1,1610732847.1587791,,28
,uPBfvOtomiI,0,1,1610732847.168788,,28
,0sG8x8_2iCU,0,1,1610732847.1797593,,28
,SyAw4pZAOBc,0,1,1610732847.1906934,,28
,vfVMQbru7JE,0,1,1610732847.1998153,,28
,i8kKubSHxvA,0,1,1610732847.2097883,,28
,Ch8d0wudfaY,0,1,1610732847.2197902,,28
,l_OW-Tr_oSE,0,1,1610732847.230761,,28
,KwFUPFuU4lc,0,1,1610732847.2394824,,28
,WXZh3GoleiM,0,1,1610732847.249457,,28
,O2VVCfBM0LY,0,1,1610732847.257301,,28
,vGCtXv87KwY,0,1,1610732847.266275,,28
,ZAcfG-XgHWc,0,1,1610732847.2742534,,28
KhAmDAevYzc,l_OW-Tr_oSE,1,0,1610732853.012655,120,28
KhAmDAevYzc,qhT460rqDFU,0,0,1610732853.1552727,120,28
KhAmDAevYzc,FXtcIk0d3GQ,0,0,1610732853.5701642,120,28
KhAmDAevYzc,JmTLWcpIxvQ,0,0,1610732853.6185482,120,28
KhAmDAevYzc,9JVjdzCImmc,0,0,1610732853.6610436,120,28
KhAmDAevYzc,HlMkAuB8CZY,0,0,1610732853.7119048,120,28
KhAmDAevYzc,bAYzqj_24yw,0,0,1610732853.7508006,120,28
KhAmDAevYzc,zvtgFb1BLOM,0,0,1610732853.787701,120,28
KhAmDAevYzc,YXqtLp0uPBo,0,0,1610732853.956252,120,28
KhAmDAevYzc,08CAfBz5qws,0,0,1610732854.0021276,120,28
KhAmDAevYzc,q8OSrwwRrE0,0,0,1610732854.0490115,120,28
KhAmDAevYzc,S6H7iQTTylI,0,0,1610732854.135771,120,28
KhAmDAevYzc,xc0-pleVOcg,0,0,1610732854.205003,120,28
KhAmDAevYzc,tL9MHrR7L7o,0,0,1610732854.2819538,120,28
KhAmDAevYzc,adurO9Szl90,0,0,1610732854.3900845,120,28
KhAmDAevYzc,R4senSukauU,0,0,1610732854.4510775,120,28
KhAmDAevYzc,frJAVdIBd7g,0,0,1610732854.5279245,120,28
KhAmDAevYzc,xwC5thRX1EE,0,0,1610732854.6120555,120,28
KhAmDAevYzc,5xvSX1jfdvw,0,0,1610732854.6793907,120,28
KhAmDAevYzc,gpB6_XUprAU,0,0,1610732854.7890925,120,28
,KhMlfCO0gs0,1,1,1610742929.8798149,,33
,r13D7UXIcwc,0,1,1610742929.9177134,,33
,SclBTEeRikM,0,1,1610742929.97955,,33
,sbwrH4zrGow,0,1,1610742929.9905245,,33
,n9u1fJq8-QY,0,1,1610742930.0004914,,33
,rUm7a8ZeW2M,0,1,1610742930.0114622,,33
,O_wB4rnfBWw,0,1,1610742930.0194433,,33
,F7ntcz8yeqs,0,1,1610742930.0284505,,33
,vfVMQbru7JE,0,1,1610742930.0363967,,33
,fyOt_BY8iAI,0,1,1610742930.0454078,,33
,lxrVj_SPjHY,0,1,1610742930.0553465,,33
,MQpVdLdvzIk,0,1,1610742930.0643554,,33
,MQpVdLdvzIk,0,1,1610742930.0733354,,33
,F6X0pAsGPH8,0,1,1610742930.081286,,33
,JRstwSGI1Lw,0,1,1610742930.0892918,,33
,KJtKpmrKrzs,0,1,1610742930.0972326,,33
,z36S-oj2AmE,0,1,1610742930.1062105,,33
,CXw7L9wOLbA,0,1,1610742930.1151845,,33
,i8Y32mshPrQ,0,1,1610742930.1251988,,33
,vIHxUyZeiE8,0,1,1610742930.1321738,,33
,KhAmDAevYzc&t=4s,1,1,1610742940.2120078,,33
,Jv8YwF_jOMM,0,1,1610742940.2239761,,33
,8__8FmKImkk,0,1,1610742940.2339501,,33
,8__8FmKImkk,0,1,1610742940.24492,,33
,NMXZFBsmcyo,0,1,1610742940.2569299,,33
,o5LfNJNRzvE,0,1,1610742940.2668607,,33
,Z_uyAPsXEzk,0,1,1610742940.2788289,,33
,Ch8d0wudfaY,0,1,1610742940.2898135,,33
,QJHM9hB0Fr0,0,1,1610742940.299777,,33
,SyAw4pZAOBc,0,1,1610742940.3117428,,33
,f7QKd5OpEQs,0,1,1610742940.3227124,,33
,p3qBlHqWgtY,0,1,1610742940.3316872,,33
,uPBfvOtomiI,0,1,1610742940.3446531,,33
,lbA_qCY7T8Q,0,1,1610742940.358623,,33
,Q3yD7gMJ1RU,0,1,1610742940.3665972,,33
,FXtcIk0d3GQ&t=123s,0,1,1610742940.3775642,,33
,4mkyGjt9DXI,0,1,1610742940.39056,,33
,qhT460rqDFU&t=122s,0,1,1610742940.3985116,,33
,A98_ZxqAdU0,0,1,1610742940.4094813,,33
,BvoeLmXpwLU,0,1,1610742940.4184644,,33
KhAmDAevYzc&t=4s,qa8NsrkOLrk,1,0,1610742947.2966447,120,33
KhAmDAevYzc&t=4s,adurO9Szl90,0,0,1610742947.4472404,120,33
KhAmDAevYzc&t=4s,KhMlfCO0gs0,0,0,1610742947.581886,120,33
KhAmDAevYzc&t=4s,NUpaSEk3zPQ,0,0,1610742947.6427166,120,33
KhAmDAevYzc&t=4s,xwC5thRX1EE,0,0,1610742947.812701,120,33
KhAmDAevYzc&t=4s,HxnaAJTzLi4,0,0,1610742947.927655,120,33
KhAmDAevYzc&t=4s,NNpQdnChGpo,0,0,1610742948.4474201,120,33
KhAmDAevYzc&t=4s,q8OSrwwRrE0,0,0,1610742948.6773508,120,33
KhAmDAevYzc&t=4s,LtfjgVSBltE,0,0,1610742948.8137338,120,33
KhAmDAevYzc&t=4s,1UdsqvpmFlU,0,0,1610742948.8657033,120,33
KhAmDAevYzc&t=4s,dPFjhx98Tjo,0,0,1610742948.98026,120,33
KhAmDAevYzc&t=4s,Mii9FzCKMD0,0,0,1610742949.1431127,120,33
KhAmDAevYzc&t=4s,TA7bLmR6zGw,0,0,1610742949.1730309,120,33
KhAmDAevYzc&t=4s,JHDkALRz5Rk,0,0,1610742949.1979642,120,33
KhAmDAevYzc&t=4s,XDWV3ys85NM,0,0,1610742949.2318769,120,33
KhAmDAevYzc&t=4s,F7ntcz8yeqs,0,0,1610742949.2643082,120,33
KhAmDAevYzc&t=4s,ShdFM2G13CY,0,0,1610742949.3027358,120,33
KhAmDAevYzc&t=4s,Y04kqgP6zRU,0,0,1610742949.3427017,120,33
KhAmDAevYzc&t=4s,SRyjCkHJYmQ,0,0,1610742949.3771229,120,33
KhAmDAevYzc&t=4s,bFEPU8YfchI,0,0,1610742949.4085639,120,33
,KhMlfCO0gs0,1,1,1610742927.3452818,,36
,lxrVj_SPjHY,0,1,1610742927.3722103,,36
,SclBTEeRikM,0,1,1610742927.387173,,36
,vfVMQbru7JE,0,1,1610742927.4485092,,36
,fyOt_BY8iAI,0,1,1610742927.461523,,36
,F7ntcz8yeqs,0,1,1610742927.4785748,,36
,imjSm7FNmwE,0,1,1610742927.5842912,,36
,s90vrzU3zM8,0,1,1610742927.6281774,,36
,6lTVl8NyHQ8,0,1,1610742927.652109,,36
,Z6joGL66cbQ,0,1,1610742927.676046,,36
,CHrJ4rhKYhQ,0,1,1610742927.6890092,,36
,O_wB4rnfBWw,0,1,1610742927.7508454,,36
,MQpVdLdvzIk,0,1,1610742927.7927349,,36
,MQpVdLdvzIk,0,1,1610742927.8505774,,36
,F6X0pAsGPH8,0,1,1610742927.8715234,,36
,JRstwSGI1Lw,0,1,1610742927.8874793,,36
,KJtKpmrKrzs,0,1,1610742927.9024386,,36
,z36S-oj2AmE,0,1,1610742927.9174013,,36
,CXw7L9wOLbA,0,1,1610742927.9333563,,36
,i8Y32mshPrQ,0,1,1610742927.9602866,,36
,ucRvNKhdsF8,1,1,1610742938.112401,,36
,7ixRyFRD7BI,0,1,1610742938.1200707,,36
,-IBkoZt2YKI,0,1,1610742938.1273556,,36
,wjbti3VcVLI,0,1,1610742938.1343558,,36
,InP7jX7OdWg,0,1,1610742938.142304,,36
,NVbL0iFs53s,0,1,1610742938.1490915,,36
,ZK9cJt3C_I8,0,1,1610742938.1560745,,36
,DD4LG9CBB90,0,1,1610742938.1631541,,36
,a9BOx_uDFiA,0,1,1610742938.1703532,,36
,g2Zx3gYiSuM,0,1,1610742938.177398,,36
,Wy4sup_eK-4,0,1,1610742938.18474,,36
,Wy4sup_eK-4,0,1,1610742938.1911209,,36
,YctPWZ4kr_s,0,1,1610742938.198112,,36
,1YrJh5ftkwU,0,1,1610742938.2050502,,36
,RDYwxsT35zw,0,1,1610742938.210815,,36
,QBjQAl1Y87E,0,1,1610742938.2177615,,36
,bKtlJx08-DE,0,1,1610742938.2239811,,36
,XFivQjlpOSQ,0,1,1610742938.2301438,,36
,5cJpdSML6RA,0,1,1610742938.2364693,,36
,756ywSkSnl8,0,1,1610742938.2434733,,36
ucRvNKhdsF8,lxrVj_SPjHY,1,0,1610742943.7978911,120,36
ucRvNKhdsF8,ZpRm8ZGVgZM,0,0,1610742943.944419,120,36
ucRvNKhdsF8,NNpQdnChGpo,0,0,1610742944.0262008,120,36
ucRvNKhdsF8,7ixRyFRD7BI,0,0,1610742944.1109738,120,36
ucRvNKhdsF8,G6OgoDEv1y0,0,0,1610742944.1947494,120,36
ucRvNKhdsF8,gBVW9cfXJ0M,0,0,1610742944.2735395,120,36
ucRvNKhdsF8,2ZwUlJmQNSo,0,0,1610742944.3652928,120,36
ucRvNKhdsF8,ltBVtx6sFpc,0,0,1610742944.490495,120,36
ucRvNKhdsF8,CFZq7FhreVo,0,0,1610742944.6321106,120,36
ucRvNKhdsF8,I31AtOJlJPI,0,0,1610742945.0872803,120,36
ucRvNKhdsF8,s9d9v-wSy88,0,0,1610742945.3274095,120,36
ucRvNKhdsF8,daYhKjfaNTU,0,0,1610742945.5821257,120,36
ucRvNKhdsF8,SRyjCkHJYmQ,0,0,1610742945.7243211,120,36
ucRvNKhdsF8,756ywSkSnl8,0,0,1610742945.769203,120,36
ucRvNKhdsF8,SpxYlhOH9gI,0,0,1610742945.8079202,120,36
ucRvNKhdsF8,mdggoe1V_5w,0,0,1610742945.8459437,120,36
ucRvNKhdsF8,fLVaF3GgzY0,0,0,1610742945.8891213,120,36
ucRvNKhdsF8,7SMJbnXJYiU,0,0,1610742945.9350026,120,36
ucRvNKhdsF8,zIwLWfaAg-8,0,0,1610742945.981083,120,36
ucRvNKhdsF8,cH-gutbnzKU,0,0,1610742946.0179932,120,36
,sbwrH4zrGow,1,1,1610746576.822869,,36
,L1JwXMQeWRQ,0,1,1610746576.8378294,,36
,5apVnlmE8IQ,0,1,1610746576.8577752,,36
,KhMlfCO0gs0,0,1,1610746576.8757272,,36
,CHrJ4rhKYhQ,0,1,1610746576.9156206,,36
,rUm7a8ZeW2M,0,1,1610746576.9325752,,36
,4tG5KdJKRbk,0,1,1610746576.9495301,,36
,RFNyBzlnr-w,0,1,1610746576.9664843,,36
,HlMkAuB8CZY,0,1,1610746576.9884264,,36
,rNtMKO5Q-SM,0,1,1610746577.1041172,,36
,W1kXrI9I9zk,0,1,1610746577.1320426,,36
,F7ntcz8yeqs,0,1,1610746577.1639578,,36
,CXw7L9wOLbA,0,1,1610746577.198864,,36
,MQpVdLdvzIk,0,1,1610746577.2168155,,36
,MQpVdLdvzIk,0,1,1610746577.2846355,,36
,F6X0pAsGPH8,0,1,1610746577.3165479,,36
,JRstwSGI1Lw,0,1,1610746577.3305109,,36
,KJtKpmrKrzs,0,1,1610746577.3464684,,36
,z36S-oj2AmE,0,1,1610746577.362425,,36
,8__8FmKImkk,0,1,1610746577.4003236,,36
,ucRvNKhdsF8&t=5s,1,1,1610746587.5453987,,36
,7ixRyFRD7BI&t=122s,0,1,1610746587.553674,,36
,I31AtOJlJPI,0,1,1610746587.5609777,,36
,InP7jX7OdWg,0,1,1610746587.5681422,,36
,wjbti3VcVLI,0,1,1610746587.5760493,,36
,7SMJbnXJYiU,0,1,1610746587.58363,,36
,-IBkoZt2YKI,0,1,1610746587.5907037,,36
,GIV4CAttD0U,0,1,1610746587.5983255,,36
,NVbL0iFs53s,0,1,1610746587.6054285,,36
,XFivQjlpOSQ,0,1,1610746587.6130836,,36
,ZK9cJt3C_I8,0,1,1610746587.619804,,36
,ZK9cJt3C_I8,0,1,1610746587.6275675,,36
,Wy4sup_eK-4,0,1,1610746587.635079,,36
,I_x1ZFLRm_8,0,1,1610746587.6430566,,36
,756ywSkSnl8,0,1,1610746587.6510358,,36
,m0oEl0CXQf4,0,1,1610746587.6590147,,36
,2wJMrAR04jg,0,1,1610746587.6650095,,36
,2ZwUlJmQNSo&t=122s,0,1,1610746587.672989,,36
,3aiW8hdr84Q,0,1,1610746587.6799448,,36
,a_aKgXLAG5s,0,1,1610746587.6869302,,36
ucRvNKhdsF8&t=5s,MoGuH3JbMPw,1,0,1610746593.4027472,120,36
ucRvNKhdsF8&t=5s,I31AtOJlJPI,0,0,1610746593.5663085,120,36
ucRvNKhdsF8&t=5s,aye4NH0-EnE,0,0,1610746593.6490855,120,36
ucRvNKhdsF8&t=5s,s9d9v-wSy88,0,0,1610746593.7379305,120,36
ucRvNKhdsF8&t=5s,0f7aM1eefjU,0,0,1610746593.8449466,120,36
ucRvNKhdsF8&t=5s,756ywSkSnl8,0,0,1610746593.911274,120,36
ucRvNKhdsF8&t=5s,F7ntcz8yeqs,0,0,1610746593.9441845,120,36
ucRvNKhdsF8&t=5s,a7U_sXC7gKI,0,0,1610746593.999039,120,36
ucRvNKhdsF8&t=5s,go01nxChr-s,0,0,1610746594.0219772,120,36
ucRvNKhdsF8&t=5s,daYhKjfaNTU,0,0,1610746594.0439196,120,36
ucRvNKhdsF8&t=5s,kuKRBiftYW0,0,0,1610746594.0628676,120,36
ucRvNKhdsF8&t=5s,zIwLWfaAg-8,0,0,1610746594.0838115,120,36
ucRvNKhdsF8&t=5s,XFivQjlpOSQ,0,0,1610746594.1067498,120,36
ucRvNKhdsF8&t=5s,ca-No16DAp0,0,0,1610746594.13368,120,36
ucRvNKhdsF8&t=5s,wjbti3VcVLI,0,0,1610746594.1554675,120,36
ucRvNKhdsF8&t=5s,EwmHeZIzQbU,0,0,1610746594.175407,120,36
ucRvNKhdsF8&t=5s,gpB6_XUprAU,0,0,1610746594.1943564,120,36
ucRvNKhdsF8&t=5s,kh-yRxfeoJc,0,0,1610746594.218292,120,36
ucRvNKhdsF8&t=5s,pUflQEHu3_k,0,0,1610746594.2412298,120,36
ucRvNKhdsF8&t=5s,8sdZ2TN0cLs,0,0,1610746594.2681675,120,36
,sbwrH4zrGow,1,1,1610746581.4378505,,33
,L1JwXMQeWRQ,0,1,1610746581.4568005,,33
,p4_ho7Tn8uY,0,1,1610746581.4777436,,33
,8WlQfuqecrM,0,1,1610746581.4857244,,33
,KhMlfCO0gs0,0,1,1610746581.5086932,,33
,5apVnlmE8IQ,0,1,1610746581.5166736,,33
,rUm7a8ZeW2M,0,1,1610746581.52462,,33
,CHrJ4rhKYhQ,0,1,1610746581.5335946,,33
,rNtMKO5Q-SM,0,1,1610746581.5415754,,33
,F7ntcz8yeqs,0,1,1610746581.5505486,,33
,r7Bj3ePLsXY,0,1,1610746581.5615296,,33
,MQpVdLdvzIk,0,1,1610746581.5694985,,33
,MQpVdLdvzIk,0,1,1610746581.578474,,33
,F6X0pAsGPH8,0,1,1610746581.5864525,,33
,JRstwSGI1Lw,0,1,1610746581.5944316,,33
,KJtKpmrKrzs,0,1,1610746581.6014128,,33
,z36S-oj2AmE,0,1,1610746581.6104238,,33
,CXw7L9wOLbA,0,1,1610746581.6173706,,33
,8__8FmKImkk,0,1,1610746581.625351,,33
,W1kXrI9I9zk,0,1,1610746581.633328,,33
,KhAmDAevYzc,1,1,1610746591.7174468,,33
,-mLumwZddHE,0,1,1610746591.7274053,,33
,Jv8YwF_jOMM,0,1,1610746591.737888,,33
,8GImjyKZXgU,0,1,1610746591.7458675,,33
,8__8FmKImkk,0,1,1610746591.75584,,33
,8__8FmKImkk,0,1,1610746591.7638185,,33
,NMXZFBsmcyo,0,1,1610746591.7727954,,33
,o5LfNJNRzvE,0,1,1610746591.7827687,,33
,Z_uyAPsXEzk,0,1,1610746591.7927413,,33
,Ch8d0wudfaY,0,1,1610746591.8007252,,33
,f7QKd5OpEQs,0,1,1610746591.807701,,33
,SyAw4pZAOBc,0,1,1610746591.815681,,33
,p3qBlHqWgtY,0,1,1610746591.8256536,,33
,lbA_qCY7T8Q,0,1,1610746591.8336334,,33
,uPBfvOtomiI,0,1,1610746591.8426082,,33
,FXtcIk0d3GQ&t=123s,0,1,1610746591.852581,,33
,qhT460rqDFU&t=122s,0,1,1610746591.8605602,,33
,A98_ZxqAdU0,0,1,1610746591.8695369,,33
,Q3yD7gMJ1RU,0,1,1610746591.8770573,,33
,1WAyhB0bPzs,0,1,1610746591.8880281,,33
KhAmDAevYzc,adurO9Szl90,1,0,1610746597.2147877,120,33
KhAmDAevYzc,KhMlfCO0gs0,0,0,1610746597.247708,120,33
KhAmDAevYzc,gBVW9cfXJ0M,0,0,1610746597.2646751,120,33
KhAmDAevYzc,r2sTO15-e7c,0,0,1610746597.2829206,120,33
KhAmDAevYzc,CwopdAjc4PQ,0,0,1610746597.3008401,120,33
KhAmDAevYzc,ryKAHUTKKwQ,0,0,1610746597.318261,120,33
KhAmDAevYzc,xwC5thRX1EE,0,0,1610746597.3352144,120,33
KhAmDAevYzc,FXtcIk0d3GQ,0,0,1610746597.3511715,120,33
KhAmDAevYzc,PuYIswqMa64,0,0,1610746597.3669958,120,33
KhAmDAevYzc,7Fuf7yG4U5I,0,0,1610746597.384946,120,33
KhAmDAevYzc,8-zuDmF5Os4,0,0,1610746597.4009047,120,33
KhAmDAevYzc,ShdFM2G13CY,0,0,1610746597.4168634,120,33
KhAmDAevYzc,xc0-pleVOcg,0,0,1610746597.431822,120,33
KhAmDAevYzc,k5DSE6x_eNw,0,0,1610746597.4467824,120,33
KhAmDAevYzc,RChXHxhae7w,0,0,1610746597.4674146,120,33
KhAmDAevYzc,io7slruylkk,0,0,1610746597.484367,120,33
KhAmDAevYzc,EwmHeZIzQbU,0,0,1610746597.5023193,120,33
KhAmDAevYzc,TA7bLmR6zGw,0,0,1610746597.517682,120,33
KhAmDAevYzc,Ev6YrURHODM,0,0,1610746597.53364,120,33
KhAmDAevYzc,Jv8YwF_jOMM,0,0,1610746597.5485992,120,33
